"Time","F1","F2","F3",
24.12,0.102577,0.0600019,0.06,
24.13,0.102577,0.0600019,0.06,
24.14,0.10003,0.0600019,0.06,
24.15,0.10003,0.0600019,0.06,
24.16,0.10003,0.0600019,0.06,
24.17,0.10003,0.0600019,0.06,
24.18,0.10003,0.0693129,0.06,
24.19,0.10003,0.0693129,0.06,
24.2,0.10003,0.0693129,0.06,
24.21,0.10003,0.0693129,0.06,
24.22,0.10003,0.0693129,0.06,
24.23,0.10003,0.0693129,0.06,
24.24,0.10003,0.0604096,0.06,
24.25,0.10003,0.0604096,0.06,
24.26,0.119853,0.0604096,0.06,
24.27,0.119853,0.0604096,0.06,
24.28,0.119853,0.0604096,0.06,
24.29,0.119853,0.0604096,0.06,
24.3,0.119853,0.0600115,0.06,
24.31,0.119853,0.0600115,0.06,
24.32,0.119853,0.0600115,0.06,
24.33,0.119853,0.0600115,0.06,
24.34,0.119853,0.0600115,0.06,
24.35,0.119853,0.0600115,0.06,
24.36,0.100873,0.0600002,0.06,
24.37,0.100873,0.0600002,0.06,
24.38,0.100873,0.0600002,0.06,
24.39,0.100873,0.0600002,0.06,
24.4,0.100873,0.0600002,0.06,
24.41,0.100873,0.0600002,0.06,
24.42,0.100873,0.06,0.06,
24.43,0.100873,0.06,0.06,
24.44,0.100873,0.06,0.06,
24.45,0.100873,0.06,0.06,
24.46,0.100025,0.06,0.06,
24.47,0.100025,0.06,0.06,
24.48,0.100025,0.06,0.06,
24.49,0.100025,0.06,0.06,
24.5,0.100025,0.06,0.06,
24.51,0.100025,0.06,0.06,
24.52,0.100025,0.06,0.06,
24.53,0.100025,0.06,0.06,
24.54,0.100025,0.06,0.06,
24.55,0.100025,0.06,0.06,
24.56,0.1,0.06,0.06,
24.57,0.1,0.06,0.06,
24.58,0.1,0.06,0.06,
24.59,0.1,0.06,0.06,
24.6,0.1,0.06,0.06,
24.61,0.1,0.06,0.06,
24.62,0.1,0.06,0.06,
24.63,0.1,0.06,0.06,
24.64,0.1,0.06,0.06,
24.65,0.1,0.06,0.06,
24.66,0.1,0.06,0.06,
24.67,0.1,0.06,0.06,
24.68,0.1,0.06,0.06,
24.69,0.1,0.06,0.06,
24.7,0.1,0.06,0.06,
24.71,0.1,0.06,0.06,
24.72,0.1,0.06,0.06,
24.73,0.1,0.06,0.06,
24.74,0.1,0.06,0.06,
24.75,0.1,0.06,0.06,
24.76,0.1,0.06,0.06,
24.77,0.1,0.06,0.06,
24.78,0.1,0.06,0.06,
24.79,0.1,0.06,0.06,
24.8,0.1,0.06,0.06,
24.81,0.1,0.06,0.06,
24.82,0.1,0.06,0.06,
24.83,0.1,0.06,0.06,
24.84,0.1,0.06,0.06,
24.85,0.1,0.06,0.06,
24.86,0.1,0.06,0.06,
24.87,0.1,0.06,0.06,
24.88,0.1,0.06,0.06,
24.89,0.1,0.06,0.06,
24.9,0.1,0.06,0.06,
24.91,0.1,0.06,0.06,
24.92,0.1,0.06,0.06,
24.93,0.1,0.06,0.06,
24.94,0.1,0.06,0.06,
24.95,0.1,0.06,0.06,
24.96,0.1,0.06,0.06,
24.97,0.1,0.06,0.06,
24.98,0.1,0.06,0.06,
24.99,0.1,0.06,0.06,
25,0.1,0.06,0.06,
25.01,0.1,0.06,0.06,
25.02,0.1,0.06,0.06,
25.03,0.1,0.06,0.06,
25.04,0.1,0.06,0.06,
25.05,0.1,0.06,0.06,
25.06,0.1,0.06,0.06,
25.07,0.1,0.06,0.06,
25.08,0.1,0.06,0.06,
25.09,0.1,0.06,0.06,
25.1,0.1,0.06,0.06,
25.11,0.1,0.06,0.06,
25.12,0.1,0.06,0.06,
25.13,0.1,0.06,0.06,
25.14,0.1,0.06,0.06,
25.15,0.1,0.06,0.07,
25.16,0.1,0.06,0.07,
25.17,0.1,0.06,0.07,
25.18,0.1,0.06,0.07,
25.19,0.1,0.06,0.07,
25.2,0.1,0.06,0.07,
25.21,0.1,0.06,0.07,
25.22,0.1,0.06,0.07,
25.23,0.1,0.06,0.07,
25.24,0.1,0.06,0.07,
25.25,0.1,0.06,0.07,
25.26,0.1,0.06,0.07,
25.27,0.109313,0.06,0.064096,
25.28,0.109313,0.06,0.064096,
25.29,0.109313,0.06,0.064096,
25.3,0.109313,0.06,0.064096,
25.31,0.109313,0.06,0.064096,
25.32,0.109313,0.06,0.064096,
25.33,0.109313,0.06,0.0600002,
25.34,0.109313,0.06,0.0600002,
25.35,0.109313,0.06,0.0600002,
25.36,0.109313,0.06,0.0600002,
25.37,0.109313,0.06,0.0600002,
25.38,0.109313,0.06,0.0600002,
25.39,0.109313,0.06,0.06,
25.4,0.109313,0.06,0.06,
25.41,0.109313,0.06,0.06,
25.42,0.109313,0.06,0.06,
25.43,0.109313,0.06,0.06,
25.44,0.109313,0.06,0.06,
25.45,0.109313,0.06,0.06,
25.46,0.109313,0.06,0.06,
25.47,0.109313,0.06,0.06,
25.48,0.109941,0.06,0.06,
25.49,0.109941,0.06,0.06,
25.5,0.109941,0.06,0.06,
25.51,0.109941,0.06,0.06,
25.52,0.109941,0.06,0.06,
25.53,0.109941,0.06,0.06,
25.54,0.109941,0.06,0.06,
25.55,0.109941,0.06,0.06,
25.56,0.109941,0.06,0.06,
25.57,0.109941,0.06,0.06,
25.58,0.109941,0.06,0.06,
25.59,0.109941,0.06,0.06,
25.6,0.109941,0.06,0.06,
25.61,0.109941,0.06,0.06,
25.62,0.109941,0.06,0.06,
25.63,0.109941,0.0646564,0.06,
25.64,0.109941,0.0646564,0.06,
25.65,0.109941,0.0646564,0.06,
25.66,0.109941,0.0646564,0.06,
25.67,0.109941,0.0646564,0.06,
25.68,0.109941,0.0646564,0.06,
25.69,0.103257,0.0646564,0.06,
25.7,0.103257,0.0646564,0.06,
25.71,0.103257,0.0646564,0.06,
25.72,0.103257,0.0646564,0.06,
25.73,0.103257,0.0646564,0.06,
25.74,0.103257,0.0646564,0.06,
25.75,0.103257,0.0637251,0.06,
25.76,0.103257,0.0637251,0.06,
25.77,0.103257,0.0637251,0.06,
25.78,0.103257,0.0637251,0.06,
25.79,0.104813,0.0637251,0.06,
25.8,0.104813,0.0637251,0.06,
25.81,0.104813,0.0623841,0.06,
25.82,0.104813,0.0623841,0.06,
25.83,0.104813,0.0623841,0.06,
25.84,0.104813,0.0623841,0.06,
25.85,0.104813,0.0623841,0.06,
25.86,0.104813,0.0623841,0.06,
25.87,0.104813,0.0612206,0.06,
25.88,0.104813,0.0612206,0.06,
25.89,0.100413,0.0612206,0.06,
25.9,0.100413,0.0612206,0.06,
25.91,0.100413,0.0612206,0.06,
25.92,0.100413,0.0612206,0.06,
25.93,0.100413,0.063452,0.06,
25.94,0.100413,0.063452,0.06,
25.95,0.100413,0.063452,0.0649987,
25.96,0.100413,0.063452,0.0649987,
25.97,0.100413,0.063452,0.0649987,
25.98,0.100413,0.063452,0.0649987,
25.99,0.100023,0.0611311,0.0649987,
26,0.100023,0.0611311,0.0649987,
26.01,0.100023,0.0611311,0.0600008,
26.02,0.100023,0.0611311,0.0600008,
26.03,0.100023,0.0611311,0.0600008,
26.04,0.100023,0.0611311,0.0600008,
26.05,0.100023,0.0611311,0.0600008,
26.06,0.100023,0.0676751,0.0600008,
26.07,0.100023,0.0676751,0.06,
26.08,0.100023,0.0676751,0.06,
26.09,0.100023,0.0676751,0.06,
26.1,0.106731,0.0676751,0.06,
26.11,0.106731,0.0676751,0.06,
26.12,0.106731,0.0616096,0.06,
26.13,0.106731,0.0616096,0.06,
26.14,0.106731,0.0616096,0.06,
26.15,0.106731,0.0616096,0.06,
26.16,0.106731,0.0616096,0.06,
26.17,0.106731,0.0616096,0.06,
26.18,0.106731,0.06027,0.06,
26.19,0.106731,0.06027,0.06,
26.2,0.106731,0.06027,0.06,
26.21,0.106731,0.06027,0.06,
26.22,0.106731,0.06027,0.06,
26.23,0.106731,0.06027,0.06,
26.24,0.106731,0.060029,0.06,
26.25,0.106731,0.060029,0.06,
26.26,0.106731,0.060029,0.0699997,
26.27,0.106731,0.060029,0.0699997,
26.28,0.106731,0.060029,0.0699997,
26.29,0.106731,0.060029,0.0699997,
26.3,0.101129,0.0600186,0.0699997,
26.31,0.101129,0.0600186,0.0699997,
26.32,0.101129,0.0600186,0.0699997,
26.33,0.101129,0.0600186,0.07,
26.34,0.101129,0.0600186,0.07,
26.35,0.101129,0.0600186,0.07,
26.36,0.101129,0.060001,0.07,
26.37,0.101129,0.060001,0.07,
26.38,0.101129,0.060001,0.07,
26.39,0.101129,0.060001,0.0600001,
26.4,0.100578,0.060001,0.0600001,
26.41,0.100578,0.060001,0.0600001,
26.42,0.100578,0.06,0.0600001,
26.43,0.100578,0.06,0.0600001,
26.44,0.100578,0.06,0.0600001,
26.45,0.100578,0.06,0.06,
26.46,0.100578,0.06,0.06,
26.47,0.100578,0.06,0.06,
26.48,0.100578,0.06,0.06,
26.49,0.100578,0.06,0.06,
26.5,0.100578,0.06,0.06,
26.51,0.108988,0.06,0.06,
26.52,0.108988,0.06,0.06,
26.53,0.108988,0.06,0.06,
26.54,0.108988,0.06,0.06,
26.55,0.108988,0.0693128,0.06,
26.56,0.108988,0.0693128,0.06,
26.57,0.108988,0.0693128,0.06,
26.58,0.108988,0.0693128,0.06,
26.59,0.108988,0.0693128,0.06,
26.6,0.108988,0.0693128,0.06,
26.61,0.100618,0.0693128,0.06,
26.62,0.100618,0.0693128,0.06,
26.63,0.100618,0.0693128,0.06,
26.64,0.100618,0.0693128,0.06,
26.65,0.100618,0.0693128,0.06,
26.66,0.100618,0.0693128,0.06,
26.67,0.100618,0.0674502,0.06,
26.68,0.100618,0.0674502,0.06,
26.69,0.100618,0.0674502,0.06,
26.7,0.100618,0.0674502,0.06,
26.71,0.100027,0.0674502,0.06,
26.72,0.100027,0.0674502,0.06,
26.73,0.100027,0.0647682,0.06,
26.74,0.100027,0.0647682,0.06,
26.75,0.100027,0.0647682,0.06,
26.76,0.100027,0.0647682,0.06,
26.77,0.100027,0.0647682,0.06,
26.78,0.100027,0.0647682,0.06,
26.79,0.100027,0.0624413,0.06,
26.8,0.100027,0.0624413,0.06,
26.81,0.100001,0.0624413,0.06,
26.82,0.100001,0.0624413,0.06,
26.83,0.100001,0.0624413,0.06,
26.84,0.100001,0.0624413,0.06,
26.85,0.100001,0.0608,0.06,
26.86,0.100001,0.0608,0.06,
26.87,0.100001,0.0608,0.06,
26.88,0.100001,0.0608,0.06,
26.89,0.100001,0.0608,0.06,
26.9,0.100001,0.0608,0.06,
26.91,0.1,0.0602097,0.06,
26.92,0.1,0.0602097,0.06,
26.93,0.1,0.0602097,0.06,
26.94,0.1,0.0602097,0.06,
26.95,0.1,0.0602097,0.06,
26.96,0.1,0.0602097,0.06,
26.97,0.1,0.0600352,0.06,
26.98,0.1,0.0600352,0.06,
26.99,0.1,0.0600352,0.06,
27,0.1,0.0600352,0.06,
27.01,0.1,0.0600352,0.06,
27.02,0.1,0.0600352,0.06,
27.03,0.1,0.0600038,0.06,
27.04,0.1,0.0600038,0.06,
27.05,0.1,0.0600038,0.06,
27.06,0.1,0.0600038,0.06,
27.07,0.1,0.0600038,0.06,
27.08,0.1,0.0600038,0.06,
27.09,0.1,0.0600003,0.06,
27.1,0.1,0.0600003,0.06,
27.11,0.1,0.0600003,0.06,
27.12,0.1,0.0600003,0.06,
27.13,0.1,0.0600003,0.06,
27.14,0.1,0.0600003,0.06,
27.15,0.1,0.06,0.06,
27.16,0.1,0.06,0.06,
27.17,0.1,0.06,0.06,
27.18,0.1,0.06,0.06,
27.19,0.1,0.06,0.06,
27.2,0.1,0.06,0.06,
27.21,0.1,0.06,0.06,
27.22,0.1,0.06,0.06,
27.23,0.1,0.06,0.06,
27.24,0.1,0.06,0.06,
27.25,0.1,0.06,0.06,
27.26,0.1,0.06,0.06,
27.27,0.1,0.06,0.06,
27.28,0.1,0.06,0.06,
27.29,0.1,0.06,0.06,
27.3,0.1,0.06,0.07,
27.31,0.1,0.06,0.07,
27.32,0.1,0.06,0.07,
27.33,0.1,0.06,0.07,
27.34,0.1,0.06,0.07,
27.35,0.1,0.06,0.07,
27.36,0.1,0.06,0.06,
27.37,0.1,0.06,0.06,
27.38,0.1,0.06,0.06,
27.39,0.1,0.06,0.06,
27.4,0.1,0.06,0.06,
27.41,0.1,0.06,0.06,
27.42,0.109313,0.06,0.06,
27.43,0.109313,0.06,0.06,
27.44,0.109313,0.06,0.06,
27.45,0.109313,0.06,0.06,
27.46,0.109313,0.0693128,0.06,
27.47,0.109313,0.0693128,0.06,
27.48,0.109313,0.0693128,0.06,
27.49,0.109313,0.0693128,0.06,
27.5,0.109313,0.0693128,0.06,
27.51,0.109313,0.0693128,0.06,
27.52,0.109313,0.0693128,0.06,
27.53,0.109313,0.0693128,0.06,
27.54,0.109313,0.0693128,0.06,
27.55,0.109313,0.0693128,0.06,
27.56,0.109313,0.0693128,0.06,
27.57,0.109313,0.0693128,0.06,
27.58,0.109313,0.0693128,0.06,
27.59,0.109313,0.0674502,0.06,
27.6,0.109313,0.0674502,0.06,
27.61,0.109313,0.0674502,0.06,
27.62,0.109313,0.0674502,0.06,
27.63,0.10041,0.0674502,0.06,
27.64,0.10041,0.0674502,0.06,
27.65,0.10041,0.0647682,0.06,
27.66,0.10041,0.0647682,0.06,
27.67,0.10041,0.0647682,0.06,
27.68,0.10041,0.0647682,0.06,
27.69,0.10041,0.0647682,0.06,
27.7,0.10041,0.0647682,0.06,
27.71,0.10041,0.0624413,0.06,
27.72,0.10041,0.0624413,0.06,
27.73,0.10021,0.0624413,0.06,
27.74,0.10021,0.0624413,0.06,
27.75,0.10021,0.0624413,0.06,
27.76,0.10021,0.0624413,0.06,
27.77,0.10021,0.061,0.06,
27.78,0.10021,0.061,0.06,
27.79,0.10021,0.061,0.07,
27.8,0.10021,0.061,0.07,
27.81,0.10021,0.061,0.07,
27.82,0.10021,0.061,0.07,
27.83,0.10021,0.0602621,0.07,
27.84,0.109724,0.0602621,0.07,
27.85,0.109724,0.0602621,0.07,
27.86,0.109724,0.0602621,0.07,
27.87,0.109724,0.0602621,0.079141,
27.88,0.109724,0.0602621,0.079141,
27.89,0.109724,0.060055,0.079141,
27.9,0.109724,0.060055,0.079141,
27.91,0.109724,0.060055,0.079141,
27.92,0.109724,0.060055,0.079141,
27.93,0.109724,0.060055,0.0600003,
27.94,0.100175,0.060055,0.0600003,
27.95,0.100175,0.0600074,0.0600003,
27.96,0.100175,0.0600074,0.0600003,
27.97,0.100175,0.0600074,0.0600003,
27.98,0.100175,0.0600074,0.0600003,
27.99,0.100175,0.0600074,0.0600003,
28,0.100175,0.0600074,0.0699999,
28.01,0.100175,0.0600006,0.0699999,
28.02,0.100175,0.0600006,0.0699999,
28.03,0.100175,0.0600006,0.0699999,
28.04,0.100002,0.0600006,0.0699999,
28.05,0.100002,0.0600006,0.0699999,
28.06,0.100002,0.0600006,0.0600001,
28.07,0.100002,0.0600006,0.0600001,
28.08,0.100002,0.0693128,0.0600001,
28.09,0.100002,0.0693128,0.0600001,
28.1,0.100002,0.0693128,0.0600001,
28.11,0.100002,0.0693128,0.0600001,
28.12,0.100002,0.0693128,0.0600001,
28.13,0.100002,0.0693128,0.07,
28.14,0.100002,0.0604096,0.07,
28.15,0.109926,0.0604096,0.07,
28.16,0.109926,0.0604096,0.07,
28.17,0.109926,0.0604096,0.07,
28.18,0.109926,0.0604096,0.07,
28.19,0.109926,0.0604096,0.06,
28.2,0.109926,0.0600115,0.06,
28.21,0.109926,0.0600115,0.06,
28.22,0.109926,0.0600115,0.06,
28.23,0.109926,0.0600115,0.06,
28.24,0.109926,0.0600115,0.06,
28.25,0.100047,0.0600115,0.06,
28.26,0.100047,0.0600002,0.06,
28.27,0.100047,0.0600002,0.06,
28.28,0.100047,0.0600002,0.06,
28.29,0.100047,0.0600002,0.06,
28.3,0.100047,0.0600002,0.06,
28.31,0.100047,0.0600002,0.06,
28.32,0.100047,0.06,0.06,
28.33,0.100047,0.06,0.06,
28.34,0.100047,0.06,0.06,
28.35,0.1,0.06,0.06,
28.36,0.1,0.06,0.06,
28.37,0.1,0.06,0.06,
28.38,0.1,0.06,0.06,
28.39,0.1,0.0693128,0.06,
28.4,0.1,0.0693128,0.06,
28.41,0.1,0.0693128,0.06,
28.42,0.1,0.0693128,0.06,
28.43,0.1,0.0693128,0.06,
28.44,0.1,0.0693128,0.06,
28.45,0.1,0.0693128,0.06,
28.46,0.1,0.0693128,0.06,
28.47,0.1,0.0693128,0.06,
28.48,0.1,0.0693128,0.06,
28.49,0.1,0.0693128,0.06,
28.5,0.1,0.0693128,0.06,
28.51,0.1,0.0693128,0.06,
28.52,0.1,0.0674502,0.06,
28.53,0.1,0.0674502,0.06,
28.54,0.1,0.0674502,0.06,
28.55,0.1,0.0674502,0.06,
28.56,0.109988,0.0674502,0.06,
28.57,0.109988,0.0674502,0.06,
28.58,0.109988,0.0647682,0.06,
28.59,0.109988,0.0647682,0.06,
28.6,0.109988,0.0647682,0.06,
28.61,0.109988,0.0647682,0.06,
28.62,0.109988,0.0647682,0.07,
28.63,0.109988,0.0647682,0.07,
28.64,0.109988,0.0624413,0.07,
28.65,0.109988,0.0624413,0.07,
28.66,0.100008,0.0624413,0.07,
28.67,0.100008,0.0624413,0.07,
28.68,0.100008,0.0624413,0.06,
28.69,0.100008,0.0624413,0.06,
28.7,0.100008,0.061,0.06,
28.71,0.100008,0.061,0.06,
28.72,0.100008,0.061,0.06,
28.73,0.100008,0.061,0.06,
28.74,0.100008,0.061,0.06,
28.75,0.100008,0.061,0.07,
28.76,0.100008,0.0602621,0.07,
28.77,0.109995,0.0602621,0.07,
28.78,0.109995,0.0602621,0.07,
28.79,0.109995,0.0602621,0.07,
28.8,0.109995,0.0602621,0.07,
28.81,0.109995,0.0602621,0.06,
28.82,0.109995,0.060055,0.06,
28.83,0.109995,0.060055,0.06,
28.84,0.109995,0.060055,0.06,
28.85,0.109995,0.060055,0.06,
28.86,0.109995,0.060055,0.06,
28.87,0.100003,0.060055,0.06,
28.88,0.100003,0.0600074,0.06,
28.89,0.100003,0.0600074,0.06,
28.9,0.100003,0.0600074,0.06,
28.91,0.100003,0.0600074,0.06,
28.92,0.100003,0.0600074,0.06,
28.93,0.100003,0.0600074,0.06,
28.94,0.100003,0.0600006,0.06,
28.95,0.100003,0.0600006,0.06,
28.96,0.100003,0.0600006,0.06,
28.97,0.1,0.0600006,0.06,
28.98,0.1,0.0600006,0.06,
28.99,0.1,0.0600006,0.06,
29,0.1,0.0600006,0.06,
29.01,0.1,0.0693128,0.06,
29.02,0.1,0.0693128,0.06,
29.03,0.1,0.0693128,0.06,
29.04,0.1,0.0693128,0.06,
29.05,0.1,0.0693128,0.06,
29.06,0.1,0.0693128,0.069141,
29.07,0.1,0.0604096,0.069141,
29.08,0.1,0.0604096,0.069141,
29.09,0.1,0.0604096,0.069141,
29.1,0.1,0.0604096,0.069141,
29.11,0.1,0.0604096,0.069141,
29.12,0.1,0.0604096,0.069141,
29.13,0.1,0.0600115,0.069141,
29.14,0.1,0.0600115,0.069141,
29.15,0.1,0.0600115,0.069141,
29.16,0.1,0.0600115,0.069141,
29.17,0.1,0.0600115,0.069141,
29.18,0.1,0.0600115,0.0600008,
29.19,0.1,0.0600002,0.0600008,
29.2,0.1,0.0600002,0.0600008,
29.21,0.1,0.0600002,0.0600008,
29.22,0.1,0.0600002,0.0600008,
29.23,0.1,0.0600002,0.0600008,
29.24,0.1,0.0600002,0.0600008,
29.25,0.1,0.06,0.064996,
29.26,0.1,0.06,0.064996,
29.27,0.1,0.06,0.064996,
29.28,0.1,0.06,0.064996,
29.29,0.104954,0.06,0.064996,
29.3,0.104954,0.06,0.064996,
29.31,0.104954,0.06,0.0600002,
29.32,0.104954,0.06,0.0600002,
29.33,0.104954,0.06,0.0600002,
29.34,0.104954,0.06,0.0600002,
29.35,0.104954,0.06,0.0600002,
29.36,0.104954,0.06,0.0600002,
29.37,0.104954,0.06,0.0649999,
29.38,0.104954,0.06,0.0649999,
29.39,0.104954,0.06,0.0649999,
29.4,0.104954,0.06,0.0649999,
29.41,0.118708,0.06,0.0649999,
29.42,0.118708,0.06,0.0649999,
29.43,0.118708,0.06,0.0600001,
29.44,0.118708,0.06,0.0600001,
29.45,0.118708,0.06,0.0600001,
29.46,0.118708,0.06,0.0600001,
29.47,0.118708,0.06,0.0600001,
29.48,0.118708,0.06,0.0600001,
29.49,0.118708,0.06,0.06,
29.5,0.118708,0.06,0.06,
29.51,0.101286,0.06,0.06,
29.52,0.101286,0.06,0.06,
29.53,0.101286,0.06,0.06,
29.54,0.101286,0.06,0.06,
29.55,0.101286,0.06,0.06,
29.56,0.101286,0.06,0.06,
29.57,0.101286,0.06,0.06,
29.58,0.101286,0.06,0.06,
29.59,0.101286,0.06,0.06,
29.6,0.101286,0.06,0.06,
29.61,0.100057,0.06,0.06,
29.62,0.100057,0.06,0.06,
29.63,0.100057,0.06,0.06,
29.64,0.100057,0.06,0.06,
29.65,0.100057,0.06,0.06,
29.66,0.100057,0.06,0.06,
29.67,0.100057,0.06,0.06,
29.68,0.100057,0.06,0.06,
29.69,0.100057,0.06,0.06,
29.7,0.100057,0.06,0.06,
29.71,0.100002,0.06,0.06,
29.72,0.100002,0.06,0.06,
29.73,0.100002,0.06,0.06,
29.74,0.100002,0.06,0.06,
29.75,0.100002,0.06,0.06,
29.76,0.100002,0.06,0.06,
29.77,0.100002,0.06,0.06,
29.78,0.100002,0.06,0.06,
29.79,0.100002,0.06,0.06,
29.8,0.100002,0.06,0.06,
29.81,0.1,0.06,0.06,
29.82,0.1,0.06,0.06,
29.83,0.1,0.06,0.06,
29.84,0.1,0.06,0.06,
29.85,0.1,0.06,0.06,
29.86,0.1,0.06,0.06,
29.87,0.1,0.06,0.06,
29.88,0.1,0.06,0.06,
29.89,0.1,0.06,0.06,
29.9,0.1,0.06,0.06,
29.91,0.1,0.06,0.06,
29.92,0.1,0.06,0.06,
29.93,0.1,0.06,0.06,
29.94,0.1,0.06,0.06,
29.95,0.1,0.06,0.06,
29.96,0.1,0.06,0.06,
29.97,0.1,0.06,0.06,
29.98,0.1,0.06,0.06,
29.99,0.1,0.06,0.06,
30,0.1,0.06,0.06,
30.01,0.1,0.06,0.06,
30.02,0.1,0.06,0.06,
30.03,0.1,0.06,0.06,
30.04,0.1,0.06,0.06,
30.05,0.1,0.06,0.06,
30.06,0.1,0.06,0.06,
30.07,0.1,0.06,0.06,
30.08,0.1,0.06,0.06,
30.09,0.1,0.06,0.06,
30.1,0.1,0.06,0.06,
30.11,0.1,0.06,0.06,
30.12,0.1,0.06,0.06,
30.13,0.1,0.06,0.06,
30.14,0.1,0.06,0.06,
30.15,0.1,0.06,0.06,
30.16,0.1,0.06,0.06,
30.17,0.1,0.06,0.06,
30.18,0.1,0.06,0.06,
30.19,0.1,0.06,0.06,
30.2,0.1,0.06,0.06,
30.21,0.1,0.06,0.06,
30.22,0.1,0.06,0.06,
30.23,0.1,0.06,0.06,
30.24,0.1,0.06,0.06,
30.25,0.1,0.06,0.06,
30.26,0.1,0.06,0.06,
30.27,0.1,0.06,0.06,
30.28,0.1,0.06,0.06,
30.29,0.1,0.06,0.06,
30.3,0.1,0.06,0.06,
30.31,0.1,0.06,0.06,
30.32,0.1,0.06,0.06,
30.33,0.1,0.06,0.06,
30.34,0.1,0.06,0.06,
30.35,0.1,0.06,0.06,
30.36,0.1,0.06,0.06,
30.37,0.1,0.06,0.06,
30.38,0.1,0.06,0.06,
30.39,0.1,0.06,0.06,
30.4,0.1,0.06,0.06,
30.41,0.1,0.06,0.06,
30.42,0.109988,0.06,0.06,
30.43,0.109988,0.06,0.06,
30.44,0.109988,0.06,0.06,
30.45,0.109988,0.06,0.06,
30.46,0.109988,0.0693128,0.06,
30.47,0.109988,0.0693128,0.06,
30.48,0.109988,0.0693128,0.06,
30.49,0.109988,0.0693128,0.06,
30.5,0.109988,0.0693128,0.06,
30.51,0.109988,0.0693128,0.06,
30.52,0.109988,0.0693128,0.06,
30.53,0.11,0.0693128,0.06,
30.54,0.11,0.0693128,0.06,
30.55,0.11,0.0693128,0.06,
30.56,0.11,0.0693128,0.06,
30.57,0.11,0.0693128,0.06,
30.58,0.11,0.0693128,0.06,
30.59,0.11,0.0674502,0.06,
30.6,0.11,0.0674502,0.06,
30.61,0.11,0.0674502,0.06,
30.62,0.11,0.0674502,0.06,
30.63,0.100687,0.0674502,0.06,
30.64,0.100687,0.0674502,0.06,
30.65,0.100687,0.0647682,0.06,
30.66,0.100687,0.0647682,0.06,
30.67,0.100687,0.0647682,0.06,
30.68,0.100687,0.0647682,0.06,
30.69,0.100687,0.0647682,0.06,
30.7,0.100687,0.0647682,0.06,
30.71,0.100687,0.0624413,0.06,
30.72,0.100687,0.0624413,0.06,
30.73,0.100687,0.0624413,0.06,
30.74,0.100687,0.0624413,0.06,
30.75,0.100687,0.0624413,0.06,
30.76,0.100687,0.0624413,0.06,
30.77,0.100687,0.061,0.06,
30.78,0.100687,0.061,0.06,
30.79,0.100687,0.061,0.06,
30.8,0.100687,0.061,0.06,
30.81,0.100687,0.061,0.06,
30.82,0.100687,0.061,0.06,
30.83,0.100687,0.0603277,0.08,
30.84,0.10979,0.0603277,0.08,
30.85,0.10979,0.0603277,0.08,
30.86,0.10979,0.0603277,0.08,
30.87,0.10979,0.0603277,0.08,
30.88,0.10979,0.0603277,0.08,
30.89,0.10979,0.0600859,0.08,
30.9,0.10979,0.0600859,0.0700001,
30.91,0.10979,0.0600859,0.0700001,
30.92,0.10979,0.0600859,0.0700001,
30.93,0.10979,0.0600859,0.0700001,
30.94,0.102566,0.0600859,0.0700001,
30.95,0.102566,0.060018,0.0700001,
30.96,0.102566,0.060018,0.0600001,
30.97,0.102566,0.060018,0.0600001,
30.98,0.102566,0.060018,0.0600001,
30.99,0.102566,0.060018,0.0600001,
31,0.102566,0.060018,0.0600001,
31.01,0.102566,0.060003,0.0600001,
31.02,0.102566,0.060003,0.06,
31.03,0.102566,0.060003,0.06,
31.04,0.100037,0.060003,0.06,
31.05,0.100037,0.060003,0.06,
31.06,0.100037,0.060003,0.06,
31.07,0.100037,0.060003,0.06,
31.08,0.100037,0.0689266,0.06,
31.09,0.100037,0.0689266,0.06,
31.1,0.100037,0.0689266,0.06,
31.11,0.100037,0.0689266,0.06,
31.12,0.100037,0.0689266,0.06,
31.13,0.100037,0.0689266,0.06,
31.14,0.100037,0.0671413,0.06,
31.15,0.100037,0.0671413,0.06,
31.16,0.119816,0.0671413,0.06,
31.17,0.119816,0.0671413,0.06,
31.18,0.119816,0.0671413,0.06,
31.19,0.119816,0.0671413,0.06,
31.2,0.119816,0.0603926,0.06,
31.21,0.119816,0.0603926,0.06,
31.22,0.119816,0.0603926,0.06,
31.23,0.119816,0.0603926,0.06,
31.24,0.119816,0.0603926,0.06,
31.25,0.119816,0.0603926,0.06,
31.26,0.101089,0.0600173,0.06,
31.27,0.101089,0.0600173,0.06,
31.28,0.101089,0.0600173,0.06,
31.29,0.101089,0.0600173,0.06,
31.3,0.101089,0.0600173,0.06,
31.31,0.101089,0.0600173,0.06,
31.32,0.101089,0.0600005,0.06,
31.33,0.101089,0.0600005,0.06,
31.34,0.101089,0.0600005,0.06,
31.35,0.101089,0.0600005,0.06,
31.36,0.100038,0.0600005,0.06,
31.37,0.100038,0.0600005,0.06,
31.38,0.100038,0.06,0.06,
31.39,0.100038,0.06,0.06,
31.4,0.100038,0.06,0.06,
31.41,0.100038,0.06,0.06,
31.42,0.100038,0.06,0.06,
31.43,0.100038,0.06,0.06,
31.44,0.100038,0.06,0.06,
31.45,0.100038,0.06,0.06,
31.46,0.100001,0.06,0.06,
31.47,0.100001,0.06,0.06,
